"","HUN","2005.0","99.2","Met target","-1"
"","ISL","2005.0","100.0","Met target","24"
"","IND","2005.0","85.5","Met target","46"
"","IDN","2005.0","81.3","Met target","39"
"","IRN","2005.0","95.1","Met target","31"
"","IRQ","2005.0","82.8","Good progress","48"
"","IRL","2005.0","96.9","Met target","26"
"","IMN","2005.0","","NA",""
"","ISR","2005.0","100.0","Met target","43"
"","ITA","2005.0","100.0","Met target","7"
"","JAM","2005.0","93.6","Limited or no progress","16"
"","JPN","2005.0","100.0","Met target","4"
"","JOR","2005.0","96.8","Met target","55"
"","KAZ","2005.0","93.5","Limited or no progress","2"
"","KEN","2005.0","56.0","Good progress","42"
"","KIR","2005.0","62.2","Good progress","34"
"","KWT","2005.0","99.0","Met target","42"
"","KGZ","2005.0","82.3","Met target","32"
"","LAO","2005.0","56.8","Met target",""
"","LVA","2005.0","98.6","Met target","-30"
"","LBN","2005.0","91.7","Met target",""
"","LSO","2005.0","79.9","Moderate progress","23"
"","LBR","2005.0","66.8","Good progress",""
"","LBY","2005.0","","NA",""
"","LIE","2005.0","","NA",""
"","LTU","2005.0","93.0","Met target","-11"
"","LUX","2005.0","100.0","Met target","30"
"","MDG","2005.0","42.1","Moderate progress","37"
"","MWI","2005.0","71.8","Met target","67"
"","MYS","2005.0","95.7","Met target","45"
"","MDV","2005.0","96.9","Met target","42"
"","MLI","2005.0","56.7","Met target","64"
"","MLT","2005.0","100.0","Met target","13"
"","MHL","2005.0","93.7","Met target","20"
"","MTQ","2005.0","95.9","Met target",""
"","MRT","2005.0","48.3","Good progress","43"
"","MUS","2005.0","99.5","Met target","16"
"","MYT","2005.0","","NA",""
"","MEX","2005.0","91.4","Met target","40"
"","FSM","2005.0","89.7","Limited or no progress","5"
"","MCO","2005.0","100.0","Met target","13"
"","MNG","2005.0","60.2","Moderate progress","25"
"","MNE","2005.0","97.9","NA",""
"","MSR","2005.0","99.0","Met target","-69"
"","MAR","2005.0","80.8","Met target","33"
"","MOZ","2005.0","44.8","Moderate progress","33"
"","MMR","2005.0","72.3","Met target","35"
"","NAM","2005.0","83.0","Met target","50"
"","NRU","2005.0","94.4","NA",""
"","NPL","2005.0","82.2","Met target","50"
"","NLD","2005.0","100.0","Met target","12"
"","ANT","2005.0","","NA",""
"","NCL","2005.0","95.5","NA",""
"","NZL","2005.0","100.0","Met target","26"
"","NIC","2005.0","81.9","Met target","39"
"","NER","2005.0","48.7","Good progress","45"
"","NGA","2005.0","57.8","Met target","48"
"","NIU","2005.0","98.8","Met target","-83"
"","MNP","2005.0","96.4","Met target","35"
"","NOR","2005.0","100.0","Met target","18"
"","OMN","2005.0","87.8","Met target","59"
"","PAK","2005.0","89.5","Good progress","40"
"","PLW","2005.0","94.3","NA",""
"","PSE","2005.0","80.3","Limited or no progress",""
"","PAN","2005.0","91.4","Met target","42"
"","PNG","2005.0","37.1","Limited or no progress","22"
"","PRY","2005.0","82.1","Met target","66"
"","PER","2005.0","82.3","Met target","35"
"","PHL","2005.0","88.6","Met target","41"
"","POL","2005.0","96.8","Met target","4"
"","PRT","2005.0","98.8","Met target","10"
"","PRI","2005.0","","NA",""
"","QAT","2005.0","99.7","Met target",""
"","KOR","2005.0","96.1","NA",""
"","MDA","2005.0","86.2","Moderate progress",""
"","REU","2005.0","99.1","Met target","32"
"","ROU","2005.0","91.1","Met target","20"
"","RUS","2005.0","95.6","Met target","-0"
"","RWA","2005.0","69.8","Good progress","42"
"","KNA","2005.0","98.3","Met target","26"
"","LCA","2005.0","94.9","Met target","27"
"","VCT","2005.0","95.1","Met target","8"
"","WSM","2005.0","95.5","Met target","24"
"","SMR","2005.0","","NA",""
"","STP","2005.0","87.0","Met target",""
"","SAU","2005.0","96.7","Met target","47"
"","SEN","2005.0","71.1","Met target","48"
"","SRB","2005.0","99.3","Met target","-4"
"","SYC","2005.0","95.7","Limited or no progress","25"
"","SLE","2005.0","52.3","Good progress","39"
"","SGP","2005.0","100.0","Met target","46"
"","SVK","2005.0","99.9","Met target","3"
"","SVN","2005.0","99.6","Met target","4"
"","SLB","2005.0","80.0","NA",""
"","SOM","2005.0","28.4","NA",""
"","ZAF","2005.0","88.9","Met target","36"
"","SSD","2005.0","","NA",""
"","ESP","2005.0","100.0","Met target","18"
"","LKA","2005.0","85.4","Met target","41"
"","SDN","2005.0","58.5","NA",""
"","SUR","2005.0","91.7","Met target",""
"","SWZ","2005.0","61.1","Met target","48"
"","SWE","2005.0","100.0","Met target","12"
"","CHE","2005.0","100.0","Met target","19"
"","SYR","2005.0","88.7","Moderate progress","42"
"","TJK","2005.0","64.6","Good progress",""
"","MKD","2005.0","99.3","Met target","5"
"","THA","2005.0","94.3","Met target","24"
"","TLS","2005.0","60.9","Good progress",""
"","TGO","2005.0","56.7","Moderate progress","38"
"","TKL","2005.0","96.2","Met target","-25"
"","TON","2005.0","98.7","Met target","11"
"","TTO","2005.0","94.1","Met target","12"
"","TUN","2005.0","92.9","Met target","38"
"","TUR","2005.0","95.7","Met target","39"
"","TKM","2005.0","60.2","NA",""
"","TCA","2005.0","87.0","NA",""
"","TUV","2005.0","96.0","Met target","16"
"","UGA","2005.0","64.5","Met target","61"
"","UKR","2005.0","97.2","Limited or no progress",""
"","ARE","2005.0","99.7","Met target","81"
"","GBR","2005.0","100.0","Met target","10"
"","TZA","2005.0","54.7","Limited or no progress","29"
"","USA","2005.0","99.0","Met target","22"
"","VIR","2005.0","100.0","Met target","3"
"","URY","2005.0","97.9","Met target","14"
"","UZB","2005.0","87.8","NA",""
"","VUT","2005.0","82.2","Met target","60"
"","VEN","2005.0","91.9","Met target","37"
"","VNM","2005.0","84.5","Met target","51"
"","ESH","2005.0","","NA",""
"","YEM","2005.0","56.5","NA",""
"","ZMB","2005.0","57.3","Moderate progress","41"
"","ZWE","2005.0","78.8","Limited or no progress","22"
"Total","2005","85.6","Met target","35",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
