"","CIV","1995.0","16.2","Limited or no progress","14"
"","HRV","1995.0","97.3","Limited or no progress","-13"
"","CUB","1995.0","84.1","Met target","16"
"","CYP","1995.0","100.0","Met target","34"
"","CZE","1995.0","99.1","Met target","4"
"","PRK","1995.0","53.3","Met target",""
"","COD","1995.0","20.3","Limited or no progress","19"
"","DNK","1995.0","99.6","Met target","9"
"","DJI","1995.0","65.1","Limited or no progress","4"
"","DMA","1995.0","81.1","NA",""
"","DOM","1995.0","75.2","Good progress","34"
"","ECU","1995.0","63.5","Met target","49"
"","EGY","1995.0","78.8","Met target","46"
"","SLV","1995.0","56.9","Met target","32"
"","GNQ","1995.0","81.1","Limited or no progress",""
"","ERI","1995.0","9.8","Limited or no progress","11"
"","EST","1995.0","96.9","Met target","-21"
"","ETH","1995.0","3.0","Moderate progress","27"
"","FRO","1995.0","","NA",""
"","FLK","1995.0","","NA",""
"","FJI","1995.0","66.3","Met target","45"
"","FIN","1995.0","97.3","Met target","9"
"","FRA","1995.0","98.7","Met target","12"
"","GUF","1995.0","76.6","NA",""
"","PYF","1995.0","97.9","Met target","30"
"","GAB","1995.0","38.3","Limited or no progress",""
"","GMB","1995.0","60.3","Limited or no progress",""
"","GEO","1995.0","97.8","Limited or no progress","-38"
"","DEU","1995.0","99.2","Met target","3"
"","GHA","1995.0","8.6","Limited or no progress","11"
"","GRC","1995.0","94.0","Met target","15"
"","GRL","1995.0","100.0","Met target","3"
"","GRD","1995.0","98.0","Met target","10"
"","GLP","1995.0","","NA",""
"","GUM","1995.0","88.9","Limited or no progress","22"
"","GTM","1995.0","50.9","Moderate progress","38"
"","GIN","1995.0","10.6","Limited or no progress","16"
"","GNB","1995.0","10.6","Limited or no progress",""
"","GUY","1995.0","77.3","Good progress","16"
"","HTI","1995.0","19.2","Limited or no progress","16"
"","HND","1995.0","55.9","Met target","55"
"","HUN","1995.0","98.0","Met target","-5"
"","ISL","1995.0","98.8","Met target","24"
"","IND","1995.0","20.8","Moderate progress","28"
"","IDN","1995.0","41.0","Good progress","36"
"","IRN","1995.0","73.8","Met target","39"
"","IRQ","1995.0","71.5","Met target",""
"","IRL","1995.0","89.3","Limited or no progress","24"
"","IMN","1995.0","","NA",""
"","ISR","1995.0","100.0","Met target","43"
"","ITA","1995.0","99.5","Met target","7"
"","JAM","1995.0","80.3","Limited or no progress","15"
"","JPN","1995.0","100.0","Met target","4"
"","JOR","1995.0","97.5","Met target","56"
"","KAZ","1995.0","96.5","Met target","5"
"","KEN","1995.0","25.7","Limited or no progress","18"
"","KIR","1995.0","30.5","Moderate progress","21"
"","KWT","1995.0","100.0","Met target","43"
"","KGZ","1995.0","91.3","Moderate progress","23"
"","LAO","1995.0","20.4","Met target",""
"","LVA","1995.0","","NA",""
"","LBN","1995.0","","NA",""
"","LSO","1995.0","22.7","Limited or no progress",""
"","LBR","1995.0","13.1","Limited or no progress",""
"","LBY","1995.0","96.5","Met target","31"
"","LIE","1995.0","","NA",""
"","LTU","1995.0","84.7","Met target","-10"
"","LUX","1995.0","97.7","Met target","29"
"","MDG","1995.0","9.9","Limited or no progress","8"
"","MWI","1995.0","31.9","Moderate progress","25"
"","MYS","1995.0","88.8","Met target","45"
"","MDV","1995.0","69.7","Met target","57"
"","MLI","1995.0","16.0","Limited or no progress","18"
"","MLT","1995.0","100.0","Met target","13"
"","MHL","1995.0","67.4","Good progress","25"
"","MTQ","1995.0","","NA",""
"","MRT","1995.0","18.2","Moderate progress","32"
"","MUS","1995.0","91.1","Moderate progress","16"
"","MYT","1995.0","","NA",""
"","MEX","1995.0","70.7","Met target","40"
"","FSM","1995.0","25.0","Good progress","39"
"","MCO","1995.0","100.0","Met target","13"
"","MNG","1995.0","46.0","Moderate progress",""
"","MNE","1995.0","","NA",""
"","MSR","1995.0","74.8","NA",""
"","MAR","1995.0","58.8","Met target","39"
"","MOZ","1995.0","11.5","Limited or no progress","15"
"","MMR","1995.0","54.4","Met target",""
"","NAM","1995.0","25.7","Limited or no progress","20"
"","NRU","1995.0","65.7","Limited or no progress","9"
"","NPL","1995.0","13.1","Good progress","43"
"","NLD","1995.0","98.2","Met target","11"
"","ANT","1995.0","","NA",""
"","NCL","1995.0","100.0","Met target","36"
"","NZL","1995.0","","NA",""
"","NIC","1995.0","49.2","Good progress","39"
"","NER","1995.0","5.2","Limited or no progress","9"
"","NGA","1995.0","36.0","Limited or no progress","9"
"","NIU","1995.0","68.5","Met target",""
"","MNP","1995.0","71.2","Good progress","34"
"","NOR","1995.0","98.1","Met target","17"
"","OMN","1995.0","84.8","Met target","61"
"","PAK","1995.0","27.8","Met target","50"
"","PLW","1995.0","64.5","Met target","67"
"","PSE","1995.0","87.0","Met target",""
"","PAN","1995.0","63.0","Good progress","38"
"","PNG","1995.0","19.7","Limited or no progress","8"
"","PRY","1995.0","60.6","Met target","57"
"","PER","1995.0","58.0","Met target","39"
"","PHL","1995.0","60.5","Good progress","39"
"","POL","1995.0","","NA",""
"","PRT","1995.0","94.5","Met target","13"
"","PRI","1995.0","99.3","Met target","4"
"","QAT","1995.0","99.9","Limited or no progress","78"
"","KOR","1995.0","100.0","Met target","14"
"","MDA","1995.0","71.7","Moderate progress",""
"","REU","1995.0","98.0","Met target","32"
"","ROU","1995.0","72.3","Moderate progress","3"
"","RUS","1995.0","72.6","Limited or no progress","-4"
"","RWA","1995.0","40.2","Good progress","42"
"","KNA","1995.0","87.3","NA",""
"","LCA","1995.0","80.6","Met target","32"
"","VCT","1995.0","68.2","NA",""
"","WSM","1995.0","92.5","Limited or no progress","13"
"","SMR","1995.0","","NA",""
"","STP","1995.0","18.2","Moderate progress",""
"","SAU","1995.0","93.9","Met target","50"
"","SEN","1995.0","37.9","Moderate progress","30"
"","SRB","1995.0","96.9","Limited or no progress","-4"
"","SYC","1995.0","98.4","Met target","25"
"","SLE","1995.0","10.7","Limited or no progress","7"
"","SGP","1995.0","99.4","Met target","47"
"","SVK","1995.0","98.9","Met target","3"
"","SVN","1995.0","99.1","Met target","4"
"","SLB","1995.0","","NA",""
"","SOM","1995.0","21.4","NA",""
"","ZAF","1995.0","53.8","Moderate progress","31"
"","SSD","1995.0","","NA",""
"","ESP","1995.0","99.9","Met target","18"
"","LKA","1995.0","76.0","Met target","38"
"","SDN","1995.0","26.9","NA",""
"","SUR","1995.0","81.1","Limited or no progress",""
"","SWZ","1995.0","49.5","Limited or no progress","25"
"","SWE","1995.0","99.3","Met target","12"
"","CHE","1995.0","99.9","Met target","19"
"","SYR","1995.0","85.4","Met target","48"
"","TJK","1995.0","89.5","Met target",""
"","MKD","1995.0","","NA",""
"","THA","1995.0","89.1","Met target","20"
"","TLS","1995.0","37.1","Limited or no progress",""
"","TGO","1995.0","11.5","Limited or no progress","5"
"","TKL","1995.0","47.6","Met target","27"
"","TON","1995.0","93.7","Limited or no progress","7"
"","TTO","1995.0","90.3","Moderate progress","10"
"","TUN","1995.0","77.8","Met target","39"
"","TUR","1995.0","85.5","Met target","36"
"","TKM","1995.0","62.0","NA",""
"","TCA","1995.0","81.4","NA",""
"","TUV","1995.0","75.7","NA",""
"","UGA","1995.0","14.4","Limited or no progress","13"
"","UKR","1995.0","94.5","Met target",""
"","ARE","1995.0","97.4","Met target","79"
"","GBR","1995.0","99.2","Met target","10"
"","TZA","1995.0","7.8","Limited or no progress","12"
"","USA","1995.0","99.6","Met target","22"
"","VIR","1995.0","96.4","Limited or no progress","3"
"","URY","1995.0","92.3","Met target","13"
"","UZB","1995.0","84.6","Met target","42"
"","VUT","1995.0","35.6","Good progress",""
"","VEN","1995.0","85.3","Met target","43"
"","VNM","1995.0","44.6","Met target","51"
"","ESH","1995.0","","NA",""
"","YEM","1995.0","31.6","NA",""
"","ZMB","1995.0","40.5","Limited or no progress","23"
"","ZWE","1995.0","39.6","Limited or no progress","9"
"Total","1995","56.0","Not met target","29",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
